name,lat,lon
Elite Consulting,51.674553,4.78356
Elite Consulting,52.401623,4.645658
Elite Consulting,51.46822,5.4774769999999995
Elite Consulting,51.820457,4.404661
Elite Consulting,51.907309999999995,6.392646
Green Technologies,52.151531,4.660426999999999
Green Technologies,53.336105,6.911155
Green Technologies,51.730171,4.439641
Green Technologies,51.931801,4.463177
Green Technologies,51.933655,4.367433
Green Technologies,52.89878100000001,5.575
Green Technologies,51.45575,6.054693
Green Technologies,51.356232,4.393594
Green Group,52.266529,6.142705
Green Group,52.097107,4.40372
Green Group,50.923598999999996,5.96985
Green Group,52.487885,6.11728
Green Group,52.276833,6.791931
Green Group,52.239998,5.111731
Green Group,52.656712,4.756418
Green Group,51.453083,3.586242
Visionary Solutions,52.158409000000006,5.379532
Visionary Solutions,52.170807,4.534835
Visionary Solutions,50.863197,5.83375
Visionary Solutions,52.118851,6.5249440000000005
Visionary Solutions,51.971138,6.712263
Visionary Solutions,51.923161,4.6224099999999995
Visionary Solutions,51.420235,5.2897
Modern Networks,52.43866,4.812017
Modern Networks,52.410461,6.89836
Modern Networks,52.338646000000004,4.7775300000000005
Modern Networks,52.927181000000004,7.01761
Modern Networks,51.906063,5.565069
Modern Networks,52.158699,5.3785419999999995
Green Solutions,52.284572999999995,5.1491169999999995
Green Solutions,50.914093,5.929993
Green Solutions,51.565704,4.794601999999999
Green Solutions,52.513889,6.0866430000000005
Green Solutions,52.698668999999995,4.810893
Dynamic Networks,52.128777,5.754421
Dynamic Networks,53.137856000000006,6.429479
Dynamic Networks,51.450981,5.47171
Dynamic Networks,52.3894,4.8796550000000005
Dynamic Networks,52.235901,6.090443
Dynamic Networks,51.695564000000005,5.2187410000000005
Dynamic Networks,52.166691,4.506178
Dynamic Networks,53.00305899999999,6.066917
Innovative Corporation,51.941792,4.60153
Innovative Corporation,53.00201800000001,6.764721000000001
Innovative Corporation,50.816071,5.893286
Innovative Corporation,51.98082,4.582866
Innovative Corporation,51.645363,5.94989
Innovative Corporation,51.562359,3.4972589999999997
Innovative Corporation,52.156471,6.7404020000000004
Innovative Corporation,52.030594,5.654088
Innovative Corporation,51.53112,4.453111
Innovative Corporation,53.041664000000004,5.667189
Pioneer Industries,52.342903,5.228763
Pioneer Industries,52.119621,5.18369
Pioneer Industries,52.356544,4.620233
Pioneer Industries,52.696976,5.117591
Pioneer Industries,51.584656,5.085731
Pioneer Industries,51.228291,5.882414
Pioneer Industries,52.299873,4.963525
Pioneer Industries,51.887454999999996,4.546505000000001
Pioneer Partners,51.682308,4.346894
Pioneer Partners,51.836987,4.993043
Pioneer Partners,52.150715000000005,4.778721
Pioneer Partners,51.4837,5.66438
Pioneer Partners,51.58448,5.1422360000000005
Pioneer Partners,51.609413,5.142735
Pioneer Enterprises,51.870903000000006,4.604235
Pioneer Enterprises,52.775509,6.894639999999999
Pioneer Enterprises,51.8102,4.63733
Pioneer Enterprises,50.945316,5.971508999999999
Pioneer Enterprises,52.380054,4.899697
Pioneer Enterprises,52.361549,4.94068
Pioneer Enterprises,51.309231,3.778164
Pioneer Enterprises,52.799,6.896683
Pioneer Enterprises,52.021797,4.218062000000001
Dynamic Enterprises,52.080544,4.26788
Dynamic Enterprises,52.510070999999996,5.473269999999999
Dynamic Enterprises,52.65576899999999,4.75776
Dynamic Enterprises,51.420722999999995,5.406116
Dynamic Enterprises,52.065697,4.317823000000001
Dynamic Enterprises,51.42263,5.485685
Dynamic Enterprises,52.383263,4.6042510000000005
Dynamic Ventures,51.690418,5.329953
Dynamic Ventures,52.129402,5.190471
Dynamic Ventures,52.212317999999996,6.865317
Dynamic Ventures,51.886677,4.548312
Dynamic Ventures,51.924789000000004,4.5136400000000005
Dynamic Ventures,52.646465,5.052159
Dynamic Ventures,51.890609999999995,5.093459999999999
Dynamic Ventures,52.075516,4.358499
Dynamic Ventures,51.661072,5.229984
Dynamic Ventures,51.890198,5.080131
Global Networks,52.711822999999995,5.758072
Global Networks,52.722237,4.738335
Global Networks,51.549782,4.0779
Global Networks,52.235901,6.090443
Global Networks,52.301601,6.752451
Global Networks,53.092845999999994,6.6813910000000005
Global Networks,52.086639,4.74644
Global Networks,52.005955,5.553395
Global Networks,52.256512,6.161398999999999
Global Networks,51.880955,5.434308000000001
Modern Consulting,52.314819,4.658809
Modern Consulting,52.314819,4.658809
Modern Consulting,53.00201800000001,6.764721000000001
Modern Consulting,52.248421,4.818052
Modern Consulting,52.363049,4.8377099999999995
Modern Consulting,51.928909000000004,4.5464139999999995
Modern Consulting,51.418822999999996,5.439299
Innovative Enterprises,52.19154,6.880051
Innovative Enterprises,52.08511,4.885258
Innovative Enterprises,51.263882,5.709867
Innovative Enterprises,50.875729,5.983105
Innovative Enterprises,51.931801,4.463177
Innovative Enterprises,52.101425,5.045139
Innovative Enterprises,52.674778,4.852915
Innovative Enterprises,51.861858000000005,5.771059999999999
Swift Group,51.965590999999996,4.606148999999999
Swift Group,52.23135,6.88956
Swift Group,51.159203000000005,5.941479
Swift Group,52.061275,5.576127
Swift Group,52.72423199999999,6.50822
Swift Group,52.746497999999995,4.904489
Swift Group,50.946457,5.774321
Swift Group,52.155128000000005,4.494127
Swift Group,51.934471,4.42858
Elite Solutions,53.182579000000004,6.166472
Elite Solutions,52.110386,5.083622
Elite Solutions,52.032318,5.180756
Elite Solutions,51.503536,5.743949
Elite Solutions,51.853687,4.47939
Elite Solutions,52.044121000000004,4.390582
Elite Solutions,52.418265999999996,5.818778
Green Enterprises,52.881046,4.75852
Green Enterprises,51.648392,5.9442699999999995
Green Enterprises,52.44706,5.897812
Green Enterprises,51.262012,5.686057
Green Enterprises,51.909618,4.34604
Green Enterprises,52.944832,4.742723000000001
Green Enterprises,51.648251,3.997746
Modern Technologies,52.349133,4.839996
Modern Technologies,53.193497,5.642457
Modern Technologies,51.842445,4.15271
Modern Technologies,53.05587,4.798451999999999
Modern Technologies,53.142872,7.03607
Modern Technologies,52.498940000000005,4.8103620000000005
Visionary Consulting,52.13435,4.65083
Visionary Consulting,51.884941,4.512263
Visionary Consulting,52.126469,4.4482099999999996
Visionary Consulting,51.579071,5.18244
Visionary Consulting,52.23423,6.5787580000000005
Visionary Consulting,52.169071,5.281478
Visionary Consulting,52.37664,4.8189589999999995
Visionary Consulting,52.262096,4.6197870000000005
Visionary Consulting,52.494541000000005,4.953119
Pioneer Ventures,51.945271000000005,4.481294999999999
Pioneer Ventures,51.520977,5.06891
Pioneer Ventures,52.455711,6.56723
Pioneer Ventures,52.095383,5.129767
Pioneer Ventures,52.39053,6.448665
Pioneer Ventures,52.448166,4.82241
Pioneer Ventures,53.058781,5.678934
Pioneer Ventures,52.229942,4.440771
Pioneer Ventures,51.413776,5.5427919999999995
Pioneer Ventures,53.170788,5.420315
Dynamic Corporation,52.320896000000005,4.599404
Dynamic Corporation,50.943272,5.886371
Dynamic Corporation,51.575203,5.037864
Dynamic Corporation,52.359138,4.802557
Dynamic Corporation,52.079132,4.336278
Dynamic Corporation,53.334869,6.516187
Dynamic Corporation,51.556599,5.078741
Dynamic Corporation,51.906063,5.565069
Pioneer Group,51.823593,5.798502
Pioneer Group,52.33548,4.859922
Pioneer Group,52.446171,4.847414
Pioneer Group,52.989479,6.29171
Pioneer Group,51.556599,5.078741
Pioneer Group,51.488277000000004,4.29129
Modern Industries,50.930103,5.974184999999999
Modern Industries,52.118851,6.5249440000000005
Modern Industries,52.08075,4.3979550000000005
Modern Industries,51.46228,3.552079
Modern Industries,52.316757,6.927969
Modern Industries,52.454163,4.811947
Modern Industries,51.769508,4.44494
Modern Industries,52.370487,5.781029
Global Partners,51.821217,4.260314
Global Partners,51.893184999999995,4.5804279999999995
Global Partners,51.36652,6.131075
Global Partners,53.185104,5.789708
Global Partners,52.043129,4.260796
Global Partners,51.921787,4.55728
Global Partners,51.958302,4.544951
Global Partners,52.455433,5.693386
Global Partners,52.103466,6.314483999999999
Global Partners,53.00376899999999,6.066415
NextGen Networks,52.632267000000006,4.751939
NextGen Networks,52.300205,6.755996000000001
NextGen Networks,52.141071000000004,4.471607
NextGen Networks,52.215824,4.511586
NextGen Networks,51.505119,4.861033
NextGen Group,51.92955,4.402537000000001
NextGen Group,52.029121,4.288151
NextGen Group,52.786961,6.110723999999999
NextGen Group,52.088352,4.870138
NextGen Group,51.605827000000005,5.4462269999999995
NextGen Group,51.831219,4.975046
NextGen Group,50.924942,5.92628
Global Group,52.564335,6.605562
Global Group,53.213921,6.50253
Global Group,50.842251,5.7087900000000005
Global Group,52.288162,5.172094
Global Group,52.472076,4.645434
Global Group,52.120846,5.2834900000000005
Global Group,52.302956,6.520823
Green Industries,52.13435,4.65083
Green Industries,51.903847,4.344126
Green Industries,52.210640000000005,6.862466
Green Industries,52.33918,4.873016000000001
Green Industries,51.234432,5.959943
Green Industries,52.247562,5.367212
Innovative Consulting,52.776230000000005,6.896062
Innovative Consulting,51.833508,4.318684999999999
Innovative Consulting,52.907036,4.960792
Innovative Consulting,51.691132,5.08467
Innovative Consulting,52.129948,4.6644
Innovative Consulting,52.017272999999996,5.178089
Innovative Consulting,52.44706,5.897812
Dynamic Partners,50.852901,6.013719999999999
Dynamic Partners,52.358135,4.802253
Dynamic Partners,52.386322,6.136015
Dynamic Partners,52.347797,4.904778
Dynamic Partners,51.209068,5.949041
Dynamic Partners,51.243427000000004,5.707866
Modern Ventures,52.359840000000005,4.861943
Modern Ventures,51.445,3.570239
Modern Ventures,51.488403000000005,5.667497
Modern Ventures,52.155052000000005,4.499071
Modern Ventures,52.284591999999996,6.827428
Modern Ventures,52.227039000000005,6.193849
Modern Ventures,52.208839000000005,5.943724
