name,lat,lon
Pioneer Corporation,52.363113,4.931771
Pioneer Corporation,52.362484,4.939544000000001
Pioneer Corporation,52.347797,4.904778
Pioneer Corporation,52.396834999999996,4.951975
Pioneer Corporation,52.361549,4.94068
Pioneer Corporation,52.389843,4.837129
Pioneer Corporation,52.368259,4.871218
Pioneer Corporation,52.36655,4.924116000000001
Pioneer Corporation,52.357867999999996,4.901590000000001
Pioneer Corporation,52.351723,4.860462999999999
Innovative Ventures,52.380653,4.821771
Innovative Ventures,52.345863,4.811772
Innovative Ventures,52.374207,4.937899
Innovative Ventures,52.315277,4.955280999999999
Innovative Ventures,52.349987,4.888911
Innovative Ventures,52.349098,4.83991
Innovative Ventures,52.364208000000005,4.9053580000000006
Innovative Ventures,52.346012,4.811514
Innovative Ventures,52.349098,4.83991
Innovative Ventures,52.360535,4.890204
Innovative Ventures,52.350433,4.923957
Innovative Ventures,52.332916,4.863943
Innovative Ventures,52.380054,4.899697
Innovative Ventures,52.336124,4.8714900000000005
Innovative Ventures,52.362465,4.913075
Innovative Ventures,52.344418,4.891211
Innovative Ventures,52.423279,4.88978
Innovative Ventures,52.373363,4.8954
Innovative Ventures,52.35614,4.9268849999999995
Dynamic Group,52.396834999999996,4.951975
Dynamic Group,52.374207,4.937899
Dynamic Group,52.358135,4.802253
Dynamic Group,52.368259,4.871218
Dynamic Group,52.366721999999996,4.870157
Dynamic Group,52.367134,4.888799
Dynamic Group,52.358135,4.802253
Dynamic Group,52.373363,4.8954
Dynamic Group,52.294533,4.976122
Dynamic Group,52.370579,4.910195
Dynamic Group,52.391632,4.87755
Dynamic Group,52.365520000000004,4.865043
Dynamic Group,52.356907,4.9280040000000005
Dynamic Group,52.361549,4.94068
Dynamic Group,52.345936,4.894948
Dynamic Group,52.331299,4.876907
Dynamic Group,52.362053,4.798889
Dynamic Group,52.353455,4.931630999999999
Dynamic Group,52.361549,4.94068
Dynamic Group,52.349987,4.888911
Dynamic Group,52.42252,4.896005000000001
Dynamic Group,52.346012,4.811514
Dynamic Group,52.379017,4.846494
Dynamic Group,52.3894,4.8796550000000005
Dynamic Group,52.351723,4.860462999999999
Green Networks,52.381847,4.855705
Green Networks,52.364208000000005,4.9053580000000006
Green Networks,52.354645,4.890167
Green Networks,52.381847,4.888516
Green Networks,52.349098,4.83991
Green Networks,52.359138,4.802557
Green Networks,52.351196,4.891634
Green Networks,52.358135,4.802253
Green Networks,52.393269000000004,4.8670290000000005
Green Networks,52.331299,4.876907
Green Networks,52.378593,4.884162
Green Networks,52.346835999999996,4.9184220000000005
Green Networks,52.31477,4.95097
Green Networks,52.362053,4.798889
Green Networks,52.37138,4.85796
Green Networks,52.380398,4.82372
Green Networks,52.422503999999996,4.896065
Green Networks,52.358818,4.8551519999999995
Green Networks,52.37664,4.8189589999999995
Green Networks,52.36253,4.925155999999999
Green Networks,52.363747,4.83779
Green Networks,52.371258000000005,4.861861
Green Networks,52.405289,4.89846
Green Networks,52.314575,4.955227
NextGen Ventures,52.380398,4.82372
NextGen Ventures,52.354843,4.919951999999999
NextGen Ventures,52.355858000000005,4.910694
NextGen Ventures,52.370895000000004,4.8703
NextGen Ventures,52.391209,4.913115
NextGen Ventures,52.38398,4.918201
NextGen Ventures,52.37138,4.85796
NextGen Ventures,52.369431,4.902561
NextGen Ventures,52.378613,4.845948
NextGen Ventures,52.379017,4.846494
NextGen Ventures,52.358513,4.989847
NextGen Ventures,52.388477,4.837522
NextGen Ventures,52.378613,4.845948
NextGen Ventures,52.378009999999996,4.847497
NextGen Ventures,52.365520000000004,4.865043
Innovative Networks,52.381847,4.855705
Innovative Networks,52.349098,4.83991
Innovative Networks,52.3894,4.8796550000000005
Innovative Networks,52.331299,4.876907
Innovative Networks,52.381847,4.888516
Innovative Networks,52.360535,4.890204
Innovative Networks,52.35614,4.9268849999999995
Innovative Networks,52.378132,4.90041
Innovative Networks,52.390633,4.9140489999999994
Innovative Networks,52.357642999999996,4.833389
Innovative Networks,52.352965999999995,4.902344
Innovative Networks,52.352432,4.852367
Innovative Networks,52.372993,4.890011
Innovative Networks,52.372993,4.890011
Innovative Networks,52.405289,4.89846
Innovative Networks,52.423279,4.88978
Innovative Networks,52.366721999999996,4.870157
Innovative Networks,52.358135,4.802253
Innovative Networks,52.378326,4.90041
Elite Group,52.375237,4.872966
Elite Group,52.380398,4.82372
Elite Group,52.355858000000005,4.910694
Elite Group,52.326240999999996,4.88315
Elite Group,52.36655,4.924116000000001
Elite Group,52.33548,4.859922
Elite Group,52.359138,4.802557
Elite Group,52.351723,4.860462999999999
Elite Group,52.385674,4.88353
Elite Group,52.294353,4.957171
Elite Group,52.408489,4.91604
Elite Group,52.34272,4.857848000000001
Elite Group,52.35614,4.9268849999999995
Elite Group,52.367393,4.901857
Elite Group,52.339329,4.892342
Elite Group,52.343918,4.908613
Elite Group,52.352314,4.798552
Elite Group,52.357304,4.891811
Elite Group,52.370579,4.910195
Elite Group,52.372993,4.890011
Elite Group,52.336124,4.8714900000000005
Elite Enterprises,52.383678,4.84621
Elite Enterprises,52.358135,4.802253
Elite Enterprises,52.34325,4.906619999999999
Elite Enterprises,52.357642999999996,4.833389
Elite Enterprises,52.367134,4.888799
Elite Enterprises,52.378372,4.896219
Elite Enterprises,52.350658,4.9246
Elite Enterprises,52.354843,4.919951999999999
Elite Enterprises,52.343468,4.906007
Elite Enterprises,52.352432,4.852367
Elite Enterprises,52.391209,4.913115
Elite Enterprises,52.361176,4.899779
Elite Enterprises,52.362484,4.939544000000001
Elite Enterprises,52.399349,4.93617
Elite Enterprises,52.352539,4.855586
Elite Enterprises,52.352965999999995,4.902344
Elite Enterprises,52.375237,4.872966
Elite Enterprises,52.37664,4.8189589999999995
Elite Enterprises,52.297112,4.975055
Elite Enterprises,52.294533,4.976122
Elite Enterprises,52.349098,4.83991
Elite Enterprises,52.373363,4.8954
Elite Enterprises,52.357867999999996,4.901590000000001
Elite Consulting,52.363289,4.83749
Elite Consulting,52.375244,4.870329
Elite Consulting,52.367134,4.888799
Elite Consulting,52.374748,4.893847
Elite Consulting,52.396834999999996,4.951975
Elite Consulting,52.340610999999996,4.871194999999999
Elite Consulting,52.383678,4.84621
Elite Consulting,52.33918,4.873016000000001
Elite Consulting,52.343918,4.908613
Elite Consulting,52.36998,4.881528
Elite Consulting,52.361965000000005,4.8643730000000005
Elite Consulting,52.346835999999996,4.9184220000000005
Elite Consulting,52.383743,4.875805000000001
Elite Consulting,52.359768,4.8917459999999995
Elite Consulting,52.358513,4.989847
Elite Consulting,52.367393,4.901857
Elite Consulting,52.37138,4.85796
Elite Consulting,52.297112,4.975055
Elite Consulting,52.368027000000005,4.874225
Elite Consulting,52.374977,4.861059
Elite Consulting,52.381847,4.888516
Elite Consulting,52.360535,4.890204
Elite Consulting,52.369263000000004,4.851646
Pioneer Technologies,52.297112,4.975055
Pioneer Technologies,52.383743,4.875805000000001
Pioneer Technologies,52.379047,4.80129
Pioneer Technologies,52.375237,4.872966
Pioneer Technologies,52.396834999999996,4.951975
Pioneer Technologies,52.3894,4.8796550000000005
Pioneer Technologies,52.374977,4.861059
Pioneer Technologies,52.392067,4.955082
Pioneer Technologies,52.383678,4.84621
Pioneer Technologies,52.336124,4.8714900000000005
Pioneer Technologies,52.345936,4.894948
Pioneer Technologies,52.396834999999996,4.951975
Pioneer Technologies,52.375954,4.904786
Pioneer Technologies,52.36998,4.881528
Pioneer Technologies,52.378326,4.90041
Pioneer Technologies,52.369957,4.919778
Pioneer Technologies,52.378997999999996,4.898039
Pioneer Technologies,52.362465,4.913075
Pioneer Technologies,52.378613,4.845948
Pioneer Technologies,52.371258000000005,4.861861
Pioneer Technologies,52.366797999999996,4.893765
Green Technologies,52.33548,4.859922
Green Technologies,52.315277,4.955280999999999
Green Technologies,52.363289,4.83749
Green Technologies,52.36235,4.92664
Green Technologies,52.383743,4.875805000000001
Green Technologies,52.396834999999996,4.951975
Green Technologies,52.36655,4.924116000000001
Green Technologies,52.374446999999996,4.935351
Green Technologies,52.315659000000004,4.976755000000001
Green Technologies,52.367134,4.888799
Green Technologies,52.359768,4.8917459999999995
Green Technologies,52.383678,4.84621
Green Technologies,52.31477,4.95097
Green Technologies,52.34333,4.906152
Green Technologies,52.365520000000004,4.865043
Green Technologies,52.37867,4.883832
Green Technologies,52.370895000000004,4.8703
Visionary Corporation,52.396834999999996,4.951975
Visionary Corporation,52.358513,4.989847
Visionary Corporation,52.350433,4.923957
Visionary Corporation,52.36998,4.881528
Visionary Corporation,52.375954,4.904786
Visionary Corporation,52.392067,4.955082
Visionary Corporation,52.391632,4.87755
Visionary Corporation,52.393269000000004,4.8670290000000005
Visionary Corporation,52.406361,4.916792
Visionary Corporation,52.35614,4.9268849999999995
Visionary Corporation,52.297112,4.975055
Visionary Corporation,52.382549,4.8779330000000005
Visionary Corporation,52.37867,4.883832
Visionary Corporation,52.36235,4.92664
Visionary Corporation,52.357867999999996,4.901590000000001
Visionary Corporation,52.362465,4.913075
Visionary Corporation,52.356651,4.79336
Visionary Corporation,52.36998,4.881528
Visionary Corporation,52.353455,4.931630999999999
Visionary Corporation,52.361549,4.94068
Visionary Corporation,52.345863,4.811772
Visionary Corporation,52.396834999999996,4.951975
Visionary Corporation,52.392429,4.953769
Visionary Corporation,52.35614,4.9268849999999995
Global Solutions,52.38398,4.918201
Global Solutions,52.358631,4.85487
Global Solutions,52.365520000000004,4.865043
Global Solutions,52.358681,4.989475
Global Solutions,52.392067,4.955082
Global Solutions,52.374027000000005,4.883685
Global Solutions,52.349895000000004,4.939671
Global Solutions,52.349895000000004,4.939671
Global Solutions,52.382301,4.7976
Global Solutions,52.34272,4.857848000000001
Global Solutions,52.35738,4.940643
Global Solutions,52.406361,4.916792
Global Solutions,52.357867999999996,4.901590000000001
Global Solutions,52.36655,4.924116000000001
Global Solutions,52.388477,4.837522
Global Solutions,52.355019,4.826243
Global Solutions,52.34325,4.906619999999999
Global Solutions,52.368259,4.871218
Global Solutions,52.358631,4.85487
Global Solutions,52.380054,4.899697
Global Solutions,52.357185,4.879663
Global Solutions,52.350658,4.9246
Global Solutions,52.34325,4.906619999999999
Modern Networks,52.374446999999996,4.935351
Modern Networks,52.347797,4.904778
Modern Networks,52.357304,4.891811
Modern Networks,52.349133,4.839996
Modern Networks,52.363113,4.931771
Modern Networks,52.35788,4.895567
Modern Networks,52.379017,4.846494
Modern Networks,52.34325,4.906619999999999
Modern Networks,52.352965999999995,4.902344
Modern Networks,52.383743,4.875805000000001
Modern Networks,52.325779,4.859865
Modern Networks,52.358135,4.802253
Modern Networks,52.368259,4.871218
Modern Networks,52.374977,4.861059
Modern Networks,52.362053,4.798889
Modern Networks,52.359840000000005,4.861943
Modern Networks,52.364564,4.883244
Modern Networks,52.3894,4.8796550000000005
Modern Networks,52.383263,4.919767
Modern Networks,52.382549,4.8779330000000005
Modern Networks,52.422503999999996,4.896065
Modern Networks,52.381847,4.888516
Modern Networks,52.345936,4.894948
Pioneer Partners,52.363007,4.8747370000000005
Pioneer Partners,52.371258000000005,4.861861
Pioneer Partners,52.352612,5.008277
Pioneer Partners,52.340610999999996,4.871194999999999
Pioneer Partners,52.3894,4.8796550000000005
Pioneer Partners,52.391209,4.913115
Pioneer Partners,52.349319,4.849828
Pioneer Partners,52.368027000000005,4.874225
Pioneer Partners,52.37867,4.883832
Pioneer Partners,52.393269000000004,4.8670290000000005
Pioneer Partners,52.364052,4.87625
Pioneer Partners,52.383678,4.84621
Pioneer Partners,52.378009999999996,4.847497
Pioneer Partners,52.362484,4.939544000000001
Pioneer Partners,52.375954,4.904786
Pioneer Partners,52.375244,4.870329
Pioneer Partners,52.361916,4.797683999999999
Pioneer Partners,52.396834999999996,4.951975
Visionary Solutions,52.343918,4.908613
Visionary Solutions,52.352539,4.855586
Visionary Solutions,52.315277,4.955280999999999
Visionary Solutions,52.380398,4.82372
Visionary Solutions,52.373363,4.8954
Visionary Solutions,52.363049,4.8377099999999995
Visionary Solutions,52.36998,4.881528
Visionary Solutions,52.35918,4.909947
Visionary Solutions,52.352612,5.008277
Visionary Solutions,52.36253,4.925155999999999
Visionary Solutions,52.354679,4.950392
Visionary Solutions,52.349987,4.888911
Visionary Solutions,52.374446999999996,4.935351
Visionary Solutions,52.358135,4.802253
Visionary Solutions,52.348960999999996,4.877658
Dynamic Networks,52.361965000000005,4.8643730000000005
Dynamic Networks,52.294353,4.957171
Dynamic Networks,52.294353,4.957171
Dynamic Networks,52.378009999999996,4.847497
Dynamic Networks,52.359840000000005,4.861943
Dynamic Networks,52.368259,4.871218
Dynamic Networks,52.354679,4.950392
Dynamic Networks,52.361965000000005,4.8643730000000005
Dynamic Networks,52.379047,4.80129
Dynamic Networks,52.397453000000006,4.939774
Dynamic Networks,52.367393,4.901857
Dynamic Networks,52.358135,4.802253
Dynamic Networks,52.3894,4.879656
Dynamic Networks,52.378997999999996,4.898039
Dynamic Networks,52.363289,4.83749
Dynamic Networks,52.391632,4.87755
Dynamic Networks,52.364265,4.855049
Dynamic Networks,52.358631,4.85487
Dynamic Networks,52.378326,4.90041
Dynamic Networks,52.37664,4.8189589999999995
Dynamic Networks,52.368027000000005,4.874225
Dynamic Networks,52.349098,4.83991
Dynamic Networks,52.348960999999996,4.877658
Visionary Networks,52.324551,4.868105
Visionary Networks,52.36998,4.881528
Visionary Networks,52.346298,4.902778
Visionary Networks,52.382301,4.7976
Visionary Networks,52.366721999999996,4.870157
Visionary Networks,52.388477,4.837522
Visionary Networks,52.363289,4.83749
Visionary Networks,52.382301,4.7976
Visionary Networks,52.359840000000005,4.861943
Visionary Networks,52.378613,4.845948
Visionary Networks,52.297112,4.975055
Visionary Networks,52.346298,4.902778
Visionary Networks,52.361916,4.797683999999999
Visionary Networks,52.377682,4.801285
Visionary Networks,52.369263000000004,4.851646
Visionary Networks,52.375244,4.870329
Visionary Networks,52.374446999999996,4.935351
Visionary Networks,52.358135,4.802253
Visionary Networks,52.354645,4.890167
Visionary Networks,52.367134,4.888799
Visionary Networks,52.353455,4.931630999999999
Visionary Networks,52.353455,4.931630999999999
Dynamic Ventures,52.362762,4.8918870000000005
Dynamic Ventures,52.35738,4.940643
Dynamic Ventures,52.355858000000005,4.910694
Dynamic Ventures,52.378009999999996,4.847497
Dynamic Ventures,52.3894,4.879656
Dynamic Ventures,52.344418,4.891211
Dynamic Ventures,52.357642999999996,4.833389
Dynamic Ventures,52.374027000000005,4.883685
Dynamic Ventures,52.380653,4.821771
Dynamic Ventures,52.357185,4.879663
Dynamic Ventures,52.354679,4.950392
Dynamic Ventures,52.365520000000004,4.865043
Dynamic Ventures,52.374977,4.861059
Dynamic Ventures,52.379017,4.846494
Dynamic Ventures,52.349319,4.849828
Dynamic Ventures,52.363113,4.931771
Dynamic Ventures,52.397453000000006,4.939774
Dynamic Ventures,52.380054,4.899697
Dynamic Ventures,52.3894,4.879656
Dynamic Ventures,52.366721999999996,4.870157
Dynamic Ventures,52.390633,4.9140489999999994
Dynamic Ventures,52.358631,4.85487
Dynamic Ventures,52.364052,4.87625
Visionary Partners,52.375237,4.872966
Visionary Partners,52.390633,4.9140489999999994
Visionary Partners,52.407238,4.90217
Visionary Partners,52.383678,4.84621
Visionary Partners,52.355019,4.826243
Visionary Partners,52.363007,4.8747370000000005
Visionary Partners,52.380653,4.821771
Visionary Partners,52.35614,4.9268849999999995
Visionary Partners,52.377682,4.801285
Visionary Partners,52.365520000000004,4.865043
Visionary Partners,52.369263000000004,4.851646
Visionary Partners,52.375237,4.872966
Visionary Partners,52.422503999999996,4.896065
Visionary Partners,52.358818,4.8551519999999995
Visionary Partners,52.352965999999995,4.902344
Visionary Partners,52.407238,4.90217
Visionary Partners,52.34325,4.906619999999999
Visionary Partners,52.367134,4.888799
Visionary Partners,52.357867999999996,4.901590000000001
Visionary Partners,52.340610999999996,4.871194999999999
Visionary Partners,52.385674,4.88353
Elite Networks,52.357642999999996,4.833389
Elite Networks,52.363049,4.8377099999999995
Elite Networks,52.383743,4.875805000000001
Elite Networks,52.363049,4.8377099999999995
Elite Networks,52.382549,4.8779330000000005
Elite Networks,52.374446999999996,4.935351
Elite Networks,52.382301,4.7976
Elite Networks,52.296944,4.987549
Elite Networks,52.3894,4.879656
Elite Networks,52.406361,4.916792
Elite Networks,52.351723,4.860462999999999
Elite Networks,52.326240999999996,4.88315
Elite Networks,52.363007,4.8747370000000005
Elite Networks,52.423279,4.88978
Elite Networks,52.36655,4.924116000000001
Elite Networks,52.361965000000005,4.8643730000000005
Elite Networks,52.368027000000005,4.874225
Elite Networks,52.353455,4.931630999999999
Elite Networks,52.336124,4.8714900000000005
Elite Networks,52.339329,4.892342
Elite Networks,52.36253,4.925155999999999
Elite Networks,52.36235,4.92664
Innovative Solutions,52.344418,4.891211
Innovative Solutions,52.367134,4.888799
Innovative Solutions,52.331299,4.876907
Innovative Solutions,52.36998,4.881528
Innovative Solutions,52.315659000000004,4.976755000000001
Innovative Solutions,52.357867999999996,4.901590000000001
Innovative Solutions,52.42252,4.896005000000001
Innovative Solutions,52.350658,4.9246
Innovative Solutions,52.383678,4.84621
Innovative Solutions,52.358818,4.8551519999999995
Innovative Solutions,52.37138,4.85796
Innovative Solutions,52.346012,4.811514
Innovative Solutions,52.367393,4.901857
Innovative Solutions,52.405289,4.89846
Innovative Solutions,52.373363,4.8954
Innovative Solutions,52.352612,5.008277
Innovative Solutions,52.393269000000004,4.8670290000000005
Innovative Solutions,52.362762,4.8918870000000005
Innovative Solutions,52.363113,4.931771
Innovative Solutions,52.369957,4.919778
Modern Ventures,52.363007,4.8747370000000005
Modern Ventures,52.363747,4.83779
Modern Ventures,52.349319,4.849828
Modern Ventures,52.37867,4.883832
Modern Ventures,52.423279,4.88978
Modern Ventures,52.3894,4.8796550000000005
Modern Ventures,52.378009999999996,4.847497
Modern Ventures,52.358513,4.989847
Modern Ventures,52.366797999999996,4.893765
Modern Ventures,52.346012,4.811514
Modern Ventures,52.364265,4.855049
Modern Ventures,52.378997999999996,4.898039
Modern Ventures,52.361916,4.797683999999999
Modern Ventures,52.294533,4.976122
Modern Ventures,52.378372,4.896219
Modern Ventures,52.349895000000004,4.939671
Modern Ventures,52.379017,4.846494
Modern Ventures,52.297112,4.975055
Modern Consulting,52.31477,4.95097
Modern Consulting,52.397453000000006,4.939774
Modern Consulting,52.377682,4.801285
Modern Consulting,52.354645,4.890167
Modern Consulting,52.363113,4.931771
Modern Consulting,52.397453000000006,4.939774
Modern Consulting,52.377682,4.801285
Modern Consulting,52.372993,4.890011
Modern Consulting,52.370579,4.910195
Modern Consulting,52.344418,4.891211
Modern Consulting,52.349133,4.839996
Modern Consulting,52.397453000000006,4.939774
Modern Consulting,52.374103999999996,4.89364
Modern Consulting,52.399066999999995,4.935776000000001
Modern Consulting,52.363113,4.931771
Pioneer Solutions,52.346043,4.863383
Pioneer Solutions,52.346835999999996,4.9184220000000005
Pioneer Solutions,52.392429,4.953769
Pioneer Solutions,52.352965999999995,4.902344
Pioneer Solutions,52.368259,4.871218
Pioneer Solutions,52.351196,4.891634
Pioneer Solutions,52.361549,4.94068
Pioneer Solutions,52.391209,4.913115
Pioneer Solutions,52.366797999999996,4.893765
Pioneer Solutions,52.390633,4.9140489999999994
Pioneer Solutions,52.331299,4.876907
Pioneer Solutions,52.355858000000005,4.910694
Pioneer Solutions,52.349987,4.888911
Pioneer Solutions,52.399066999999995,4.935776000000001
Pioneer Solutions,52.35788,4.895567
Pioneer Solutions,52.343468,4.906007
Innovative Enterprises,52.375954,4.904786
Innovative Enterprises,52.379017,4.846494
Innovative Enterprises,52.397453000000006,4.939774
Innovative Enterprises,52.345863,4.811772
Innovative Enterprises,52.378326,4.90041
Innovative Enterprises,52.34325,4.906619999999999
Innovative Enterprises,52.383263,4.919767
Innovative Enterprises,52.370895000000004,4.8703
Innovative Enterprises,52.378372,4.896219
Innovative Enterprises,52.378593,4.884162
Innovative Enterprises,52.352314,4.798552
Innovative Enterprises,52.357867999999996,4.901590000000001
Innovative Enterprises,52.359138,4.802557
Innovative Enterprises,52.392067,4.955082
Innovative Enterprises,52.346043,4.863383
Innovative Enterprises,52.364265,4.855049
Innovative Enterprises,52.38398,4.918201
Innovative Enterprises,52.363049,4.8377099999999995
Innovative Enterprises,52.377682,4.801285
Innovative Enterprises,52.359768,4.8917459999999995
Innovative Enterprises,52.382301,4.7976
Innovative Enterprises,52.351723,4.860462999999999
Innovative Enterprises,52.392067,4.955082
Global Corporation,52.359768,4.8917459999999995
Global Corporation,52.399066999999995,4.935776000000001
Global Corporation,52.390633,4.9140489999999994
Global Corporation,52.378593,4.884162
Global Corporation,52.408489,4.91604
Global Corporation,52.392429,4.953769
Global Corporation,52.368259,4.871218
Global Corporation,52.37664,4.8189589999999995
Global Corporation,52.372833,4.89944
Global Corporation,52.349133,4.839996
Global Corporation,52.364208000000005,4.9053580000000006
Global Corporation,52.365520000000004,4.865043
Global Corporation,52.347797,4.904778
Global Corporation,52.324551,4.868105
Global Corporation,52.380398,4.82372
NextGen Industries,52.370579,4.910195
NextGen Industries,52.353455,4.931630999999999
NextGen Industries,52.349133,4.839996
NextGen Industries,52.352539,4.855586
NextGen Industries,52.381847,4.888516
NextGen Industries,52.350658,4.9246
NextGen Industries,52.380653,4.821771
NextGen Industries,52.358135,4.802253
NextGen Industries,52.346012,4.811514
NextGen Industries,52.354843,4.919951999999999
NextGen Industries,52.388477,4.837522
NextGen Industries,52.343468,4.906007
NextGen Industries,52.360535,4.890204
NextGen Industries,52.369263000000004,4.851646
NextGen Industries,52.343468,4.906007
NextGen Industries,52.357185,4.879663
NextGen Industries,52.357867999999996,4.901590000000001
NextGen Industries,52.315659000000004,4.976755000000001
NextGen Industries,52.339329,4.892342
NextGen Industries,52.363747,4.83779
NextGen Industries,52.357185,4.879663
NextGen Industries,52.34333,4.906152
NextGen Industries,52.346012,4.811514
Green Corporation,52.375237,4.872966
Green Corporation,52.347797,4.904778
Green Corporation,52.324551,4.868105
Green Corporation,52.294533,4.976122
Green Corporation,52.361916,4.797683999999999
Green Corporation,52.340610999999996,4.871194999999999
Green Corporation,52.3894,4.8796550000000005
Green Corporation,52.346012,4.811514
Green Corporation,52.363049,4.8377099999999995
Green Corporation,52.37138,4.85796
Green Corporation,52.352432,4.852367
Green Corporation,52.375954,4.904786
Green Corporation,52.375237,4.872966
Green Corporation,52.356907,4.9280040000000005
Green Corporation,52.374027000000005,4.883685
Elite Partners,52.314575,4.955227
Elite Partners,52.42252,4.896005000000001
Elite Partners,52.340610999999996,4.871194999999999
Elite Partners,52.336124,4.8714900000000005
Elite Partners,52.370579,4.910195
Elite Partners,52.399349,4.93617
Elite Partners,52.388477,4.837522
Elite Partners,52.34325,4.906619999999999
Elite Partners,52.383263,4.919767
Elite Partners,52.36998,4.881528
Elite Partners,52.37138,4.85796
Elite Partners,52.375244,4.870329
Elite Partners,52.363007,4.8747370000000005
Elite Partners,52.3894,4.879656
Elite Partners,52.354679,4.950392
Elite Partners,52.353832000000004,4.869397
Elite Partners,52.378613,4.845948
Elite Partners,52.363113,4.931771
Elite Partners,52.365520000000004,4.865043
NextGen Technologies,52.383678,4.84621
NextGen Technologies,52.344418,4.891211
NextGen Technologies,52.368027000000005,4.874225
NextGen Technologies,52.346043,4.863383
NextGen Technologies,52.358818,4.8551519999999995
NextGen Technologies,52.353455,4.931630999999999
NextGen Technologies,52.356651,4.79336
NextGen Technologies,52.3894,4.879656
NextGen Technologies,52.36655,4.924116000000001
NextGen Technologies,52.294533,4.976122
NextGen Technologies,52.34333,4.906152
NextGen Technologies,52.362484,4.939544000000001
NextGen Technologies,52.422503999999996,4.896065
NextGen Technologies,52.383743,4.875805000000001
NextGen Technologies,52.375954,4.904786
NextGen Technologies,52.344418,4.891211
Modern Technologies,52.361549,4.94068
Modern Technologies,52.399066999999995,4.935776000000001
Modern Technologies,52.353455,4.931630999999999
Modern Technologies,52.358681,4.989475
Modern Technologies,52.390633,4.9140489999999994
Modern Technologies,52.358818,4.8551519999999995
Modern Technologies,52.383743,4.875805000000001
Modern Technologies,52.361916,4.797683999999999
Modern Technologies,52.36998,4.881528
Modern Technologies,52.355019,4.826243
Modern Technologies,52.396834999999996,4.951975
Modern Technologies,52.374446999999996,4.935351
Modern Technologies,52.350433,4.923957
Modern Technologies,52.347797,4.904778
Modern Technologies,52.423279,4.88978
Modern Technologies,52.315659000000004,4.976755000000001
Modern Technologies,52.364052,4.87625
Modern Technologies,52.324551,4.868105
Modern Technologies,52.362465,4.913075
Modern Technologies,52.358818,4.8551519999999995
Modern Technologies,52.363289,4.83749
Modern Technologies,52.294533,4.976122
